 5.00000000e-13  6.37698961e-01  5.00000000e-13  1.18344031e+00 
 5.26858529e-13  6.39166088e-01  5.26858529e-13  1.13901156e+00 
 5.80575586e-13  6.43744849e-01  5.80575586e-13  1.08467156e+00 
 6.88009700e-13  6.51016624e-01  6.88009700e-13  1.14847391e+00 
 9.02877928e-13  6.57927490e-01  9.02877928e-13  1.48056846e+00 
 1.23965258e-12  6.65542670e-01  1.23965258e-12  1.85212619e+00 
 1.70695680e-12  6.73418910e-01  1.70695680e-12  2.02468088e+00 
 2.52269509e-12  6.83278437e-01  2.52269509e-12  2.10020061e+00 
 4.15417169e-12  6.84903255e-01  4.15417169e-12  2.13735422e+00 
 6.35365809e-12  6.55187560e-01  6.35365809e-12  2.05458373e+00 
 9.80456861e-12  5.48530306e-01  9.80456861e-12  1.81834608e+00 
 1.54020061e-11  2.95506981e-01  1.54020061e-11  1.33833748e+00 
 2.48431375e-11  3.44452822e-02  2.48431375e-11  5.81362130e-01 
 3.74215688e-11  5.44209823e-03  3.74215688e-11  1.23668342e-01 
 5.00000000e-11  4.14217331e-03  5.00000000e-11  4.80151577e-02 
 5.25156862e-11  2.36013668e-03  5.25156862e-11  4.23117396e-02 
 5.75470587e-11  4.04107013e-04  5.75470587e-11  3.35207468e-02 
 6.76098037e-11 -1.68340104e-04  6.76098037e-11  2.05359548e-02 
 8.77352937e-11 -4.80245616e-06  8.77352937e-11  5.45953385e-03 
 1.27986274e-10  1.32159834e-03  1.27986274e-10 -8.50445447e-04 
 1.63993137e-10 -8.65598623e-04  1.63993137e-10  7.43975210e-04 
 2.00000000e-10  4.63647716e-04  2.00000000e-10 -2.88083358e-03 
 2.05000000e-10 -8.72458081e-05  2.05000000e-10 -7.42208397e-04 
 2.15000000e-10 -3.26352184e-04  2.15000000e-10  8.48956823e-04 
 2.35000000e-10  1.13854364e-04  2.35000000e-10  5.97320015e-04 
 2.60194361e-10 -4.63165477e-05  2.60194361e-10 -2.41076707e-04 
 2.90874550e-10  2.27745821e-05  2.90874550e-10  9.43421616e-07 
 3.35065398e-10 -1.44563017e-05  3.35065398e-10  5.05964997e-04 
 3.74849598e-10  9.32892933e-06  3.74849598e-10 -2.10802031e-04 
 4.24849598e-10 -6.44414033e-06  4.24849598e-10  1.64889121e-04 
 4.74849598e-10  4.78575728e-06  4.74849598e-10 -1.34756229e-04 
 5.24849598e-10 -3.40706645e-06  5.24849598e-10  1.17869157e-04 
 5.74849598e-10  2.67328921e-06  5.74849598e-10 -1.00551948e-04 
 6.24849598e-10 -1.94287575e-06  6.24849598e-10  8.83464895e-05 
 6.74849598e-10  1.63268170e-06  6.74849598e-10 -7.61828893e-05 
 7.24849598e-10 -1.19513423e-06  7.24849598e-10  6.62309575e-05 
 7.74849598e-10  1.08187946e-06  7.74849598e-10 -5.66790588e-05 
 8.24849598e-10 -7.81051670e-07  8.24849598e-10  4.83247542e-05 
 8.74849598e-10  7.60999331e-07  8.74849598e-10 -4.04768854e-05 
 9.24849598e-10 -5.25631589e-07  9.24849598e-10  3.34392681e-05 
 9.74849598e-10  5.51229143e-07  9.74849598e-10 -2.69082776e-05 
 1.02484960e-09 -3.48689575e-07  1.02484960e-09  2.10201625e-05 
 1.07484960e-09  3.97994860e-07  1.07484960e-09 -1.55982999e-05 
 1.12484960e-09 -2.13403076e-07  1.12484960e-09  1.07122086e-05 
 1.17484960e-09  2.76474254e-07  1.17484960e-09 -6.23660848e-06 
 1.22484960e-09 -1.03012271e-07  1.22484960e-09  2.22075090e-06 
 1.27484960e-09  1.75260261e-07  1.27484960e-09  1.44164509e-06 
 1.32484960e-09 -9.75127343e-09  1.32484960e-09 -4.70678298e-06 
 1.37484960e-09  8.89946668e-08  1.37484960e-09  7.67211714e-06 
 1.42484960e-09  7.01296604e-08  1.42484960e-09 -1.02937598e-05 
 1.47484960e-09  1.49724090e-08  1.47484960e-09  1.26639118e-05 
 1.52484960e-09  1.38651383e-07  1.52484960e-09 -1.47366537e-05 
 1.57484960e-09 -4.83951545e-08  1.57484960e-09  1.66003439e-05 
