 5.00000000e-13  6.52784830e-01  5.00000000e-13  2.18583729e+00 
 5.26914735e-13  6.53604112e-01  5.26914735e-13  2.18697816e+00 
 5.80744205e-13  6.55386954e-01  5.80744205e-13  2.18651770e+00 
 6.88403145e-13  6.57034551e-01  6.88403145e-13  2.19889094e+00 
 9.03721025e-13  6.56722046e-01  9.03721025e-13  2.25917694e+00 
 1.24665542e-12  6.54688839e-01  1.24665542e-12  2.29937016e+00 
 1.71362322e-12  6.51771755e-01  1.71362322e-12  2.26068618e+00 
 2.54473376e-12  6.46448103e-01  2.54473376e-12  2.15598009e+00 
 4.20695483e-12  6.34884945e-01  4.20695483e-12  1.94996817e+00 
 7.53139697e-12  6.12225197e-01  7.53139697e-12  1.52049787e+00 
 1.23904938e-11  5.87596367e-01  1.23904938e-11  1.02401892e+00 
 2.07340304e-11  5.81788163e-01  2.07340304e-11  5.60009582e-01 
 3.51783451e-11  6.35223436e-01  3.51783451e-11  4.80594846e-01 
 5.00000000e-11  6.96188512e-01  5.00000000e-11  8.80274343e-01 
 5.26733723e-11  7.03490501e-01  5.26733723e-11  9.78915109e-01 
 5.80201170e-11  7.17743759e-01  5.80201170e-11  1.18268313e+00 
 6.87136063e-11  7.46155621e-01  6.87136063e-11  1.60622703e+00 
 9.01005848e-11  8.07330435e-01  9.01005848e-11  2.35992895e+00 
 1.32874542e-10  9.20016952e-01  1.32874542e-10  2.97905209e+00 
 1.66437271e-10  9.57502891e-01  1.66437271e-10  3.08551906e+00 
 2.00000000e-10  8.36872181e-01  2.00000000e-10  3.15330349e+00 
 2.05000000e-10  7.89669146e-01  2.05000000e-10  3.16141984e+00 
 2.15000000e-10  6.63271039e-01  2.15000000e-10  3.17598419e+00 
 2.35000000e-10  1.62265432e-01  2.35000000e-10  3.20125506e+00 
 2.68962945e-10 -2.92589023e-02  2.68962945e-10  3.26146924e+00 
 3.04454065e-10  2.55463819e-02  3.04454065e-10  3.36880105e+00 
 3.54454065e-10 -2.20729213e-02  3.54454065e-10  3.25822504e+00 
 4.04454065e-10  2.00956362e-02  4.04454065e-10  5.80579131e-01 
 4.50509301e-10 -1.74016136e-02  4.50509301e-10 -1.73576487e-01 
 4.94878243e-10  1.55635591e-02  4.94878243e-10  1.23143873e-01 
 5.44878243e-10 -1.37169571e-02  5.44878243e-10 -8.35160786e-02 
 5.94878243e-10  1.24167434e-02  5.94878243e-10  6.01617443e-02 
 6.44878243e-10 -1.09961081e-02  6.44878243e-10 -4.27797068e-02 
 6.94878243e-10  9.93765992e-03  6.94878243e-10  3.10484756e-02 
 7.44878243e-10 -8.83312394e-03  7.44878243e-10 -2.26386082e-02 
 7.94878243e-10  7.97431933e-03  7.94878243e-10  1.66457872e-02 
 8.44878243e-10 -7.10944356e-03  8.44878243e-10 -1.23468555e-02 
 8.94878243e-10  6.41441916e-03  8.94878243e-10  9.18413371e-03 
 9.44878243e-10 -5.73362633e-03  9.44878243e-10 -6.88056719e-03 
