 5.00000000e-13  6.37871492e-01  5.00000000e-13  1.17304647e+00 
 5.26828962e-13  6.39352197e-01  5.26828962e-13  1.12791647e+00 
 5.80486885e-13  6.43964155e-01  5.80486885e-13  1.07246740e+00 
 6.87802732e-13  6.51297160e-01  6.87802732e-13  1.13781557e+00 
 9.02434425e-13  6.58262509e-01  9.02434425e-13  1.47993956e+00 
 1.24499877e-12  6.66006127e-01  1.24499877e-12  1.86527224e+00 
 1.70983219e-12  6.73789027e-01  1.70983219e-12  2.03282309e+00 
 2.53447432e-12  6.83602164e-01  2.53447432e-12  2.10483963e+00 
 4.16038862e-12  6.84781791e-01  4.16038862e-12  2.13875419e+00 
 7.41221722e-12  6.29288883e-01  7.41221722e-12  1.99498220e+00 
 1.22344641e-11  4.45418039e-01  1.22344641e-11  1.61795032e+00 
 2.00658028e-11  1.25596671e-01  2.00658028e-11  9.26835149e-01 
 3.25542882e-11 -7.48056541e-03  3.25542882e-11  2.45438306e-01 
 5.00000000e-11  1.42602452e-02  5.00000000e-11  2.40356015e-02 
 5.24976971e-11  5.44586401e-03  5.24976971e-11  2.78137522e-02 
 5.74930913e-11 -1.19050450e-03  5.74930913e-11  2.87078963e-02 
 6.74838796e-11  1.04350535e-03  6.74838796e-11  1.91603727e-02 
 8.74654563e-11  1.22968351e-03  8.74654563e-11  4.04455361e-03 
 1.27428610e-10 -3.27294304e-05  1.27428610e-10  2.06651647e-04 
 1.63714305e-10 -4.34125864e-04  1.63714305e-10  2.70395816e-03 
 2.00000000e-10  4.97210245e-04  2.00000000e-10 -3.15178732e-03 
 2.05000000e-10 -2.95666131e-04  2.05000000e-10 -1.18633270e-03 
 2.15000000e-10 -4.11201188e-04  2.15000000e-10  2.50373741e-04 
 2.35000000e-10  1.74152943e-04  2.35000000e-10 -2.63011890e-05 
 2.61878764e-10 -1.02583139e-04  2.61878764e-10 -4.19657166e-04 
 2.94262880e-10  7.38648056e-05  2.94262880e-10 -1.90004605e-04 
 3.31566639e-10 -6.03580107e-05  3.31566639e-10  2.92706449e-04 
 3.81566639e-10  5.30061920e-05  3.81566639e-10  4.55678768e-05 
 4.29206914e-10 -4.66298804e-05  4.29206914e-10 -5.00082661e-05 
 4.79206914e-10  4.18342574e-05  4.79206914e-10  2.60945085e-05 
 5.29206914e-10 -3.74824885e-05  5.29206914e-10 -2.35254343e-05 
 5.79206914e-10  3.39292511e-05  5.79206914e-10  1.63942315e-05 
 6.29206914e-10 -3.05510124e-05  6.29206914e-10 -1.45551898e-05 
 6.79206914e-10  2.77700882e-05  6.79206914e-10  1.10991464e-05 
 7.29206914e-10 -2.50375082e-05  7.29206914e-10 -9.21160991e-06 
 7.79206914e-10  2.28028313e-05  7.79206914e-10  6.87451147e-06 
 8.29206914e-10 -2.05474785e-05  8.29206914e-10 -5.07881480e-06 
 8.79206914e-10  1.87307413e-05  8.79206914e-10  3.25216034e-06 
 9.29206914e-10 -1.68504860e-05  9.29206914e-10 -1.65981933e-06 
 9.79206914e-10  1.53705275e-05  9.79206914e-10  1.78069153e-07 
 1.02920691e-09 -1.37948285e-05  1.02920691e-09  1.16252778e-06 
 1.07920691e-09  1.25914831e-05  1.07920691e-09 -2.35586222e-06 
 1.12920691e-09 -1.12673452e-05  1.12920691e-09  3.44551629e-06 
 1.17920691e-09  1.02933842e-05  1.17920691e-09 -4.38648548e-06 
 1.22920691e-09 -9.17829537e-06  1.22920691e-09  5.24595557e-06 
 1.27920691e-09  8.39514665e-06  1.27920691e-09 -5.96844617e-06 
 1.32920691e-09 -7.45400249e-06  1.32920691e-09  6.62772170e-06 
 1.37920691e-09  6.82957406e-06  1.37920691e-09 -7.16573120e-06 
 1.42920691e-09 -6.03304045e-06  1.42920691e-09  7.65719370e-06 
 1.47920691e-09  5.54045157e-06  1.47920691e-09 -8.04334076e-06 
 1.52920691e-09 -4.86393355e-06  1.52920691e-09  8.39804365e-06 
 1.57920691e-09  4.48064701e-06  1.57920691e-09 -8.66205125e-06 
 1.62920691e-09 -3.90353495e-06  1.62920691e-09  8.90788900e-06 
 1.67920691e-09  3.61068546e-06  1.67920691e-09 -9.07573644e-06 
 1.72920691e-09 -3.11574697e-06  1.72920691e-09  9.23673007e-06 
 1.77920691e-09  2.89758282e-06  1.77920691e-09 -9.33040479e-06 
 1.82920691e-09 -2.47044813e-06  1.82920691e-09  9.42662333e-06 
 1.87920691e-09  2.31385323e-06  1.87920691e-09 -9.46426655e-06 
 1.92920691e-09 -1.94257190e-06  1.92920691e-09  9.51208781e-06 
 1.97920691e-09  1.83665322e-06  1.97920691e-09 -9.50835606e-06 
 2.02920691e-09 -1.51131164e-06  2.02920691e-09  9.52088630e-06 
 2.07920691e-09  1.44704383e-06  2.07920691e-09 -9.48740608e-06 
 2.12920691e-09 -1.15943656e-06  2.12920691e-09  9.47495214e-06 
 2.17920691e-09  1.12935745e-06  2.17920691e-09 -9.42079183e-06 
 2.22920691e-09 -8.72706407e-07  2.22920691e-09  9.39132585e-06 
 2.27920691e-09  8.70657836e-07  2.27920691e-09 -9.32344208e-06 
 2.32920691e-09 -6.39373828e-07  2.32920691e-09  9.28302775e-06 
 2.37920691e-09  6.60282084e-07  2.37920691e-09 -9.20666545e-06 
 2.42920691e-09 -4.49763493e-07  2.42920691e-09  9.15983215e-06 
 2.47920691e-09  4.89454511e-07  2.47920691e-09 -9.07887003e-06 
 2.52920691e-09 -2.95918096e-07  2.52920691e-09  9.02893135e-06 
 2.57920691e-09  3.50962479e-07  2.57920691e-09 -8.94617284e-06 
 2.62920691e-09 -1.71301698e-07  2.62920691e-09  8.89549195e-06 
 2.67920691e-09  2.38886821e-07  2.67920691e-09 -8.81290659e-06 
 2.72920691e-09 -7.05534095e-08  2.72920691e-09  8.76307937e-06 
 2.77920691e-09  1.48368583e-07  2.77920691e-09 -8.68200623e-06 
 2.82920691e-09  1.07252945e-08  2.82920691e-09  8.63418823e-06 
 2.87920691e-09  7.54327968e-08  2.87920691e-09 -8.55544899e-06 
 2.92920691e-09  7.61294041e-08  2.92920691e-09  8.51022899e-06 
 2.97920691e-09  1.68260729e-08  2.97920691e-09 -8.43431635e-06 
 3.02920691e-09  1.28602403e-07  3.02920691e-09  8.39205214e-06 
