 5.00000000e-13  6.67612529e-01  5.00000000e-13  2.30544157e+00  5.00000000e-13  6.58368916e-01  5.00000000e-13  2.20328015e+00 
 5.31169920e-13  6.69762187e-01  5.31169920e-13  2.31412306e+00  5.31169920e-13  6.59225215e-01  5.31169920e-13  2.20746231e+00 
 5.93509761e-13  6.73655805e-01  5.93509761e-13  2.32679499e+00  5.93509761e-13  6.60803284e-01  5.93509761e-13  2.21943488e+00 
 7.18189442e-13  6.76709668e-01  7.18189442e-13  2.34895595e+00  7.18189442e-13  6.61951331e-01  7.18189442e-13  2.26692523e+00 
 9.67548804e-13  6.75194720e-01  9.67548804e-13  2.38662080e+00  9.67548804e-13  6.61539490e-01  9.67548804e-13  2.35842948e+00 
 1.28890486e-12  6.70482604e-01  1.28890486e-12  2.37946372e+00  1.28890486e-12  6.60496923e-01  1.28890486e-12  2.38290586e+00 
 1.88990057e-12  6.61621558e-01  1.88990057e-12  2.29669387e+00  1.88990057e-12  6.58362715e-01  1.88990057e-12  2.33804350e+00 
 2.65284830e-12  6.50839146e-01  2.65284830e-12  2.18431791e+00  2.65284830e-12  6.54779224e-01  2.65284830e-12  2.26392587e+00 
 4.17874375e-12  6.30414406e-01  4.17874375e-12  1.95532095e+00  4.17874375e-12  6.44871715e-01  4.17874375e-12  2.09080396e+00 
 7.23053466e-12  5.96441169e-01  7.23053466e-12  1.50811707e+00  7.23053466e-12  6.16946823e-01  7.23053466e-12  1.71219078e+00 
 1.18392949e-11  5.64464400e-01  1.18392949e-11  9.84065134e-01  1.18392949e-11  5.63128946e-01  1.18392949e-11  1.16657024e+00 
 1.95826346e-11  5.61683768e-01  1.95826346e-11  5.32254159e-01  1.95826346e-11  4.73774837e-01  1.95826346e-11  4.95604173e-01 
 3.19831533e-11  6.35491391e-01  3.19831533e-11  5.37856789e-01  3.19831533e-11  4.19291668e-01  3.19831533e-11  9.46292557e-02 
 5.00000000e-11  7.04554984e-01  5.00000000e-11  1.46030628e+00  5.00000000e-11  5.76829430e-01  5.00000000e-11  8.25284008e-02 
 5.24801037e-11  6.96936535e-01  5.24801037e-11  1.64173014e+00  5.24801037e-11  6.17085260e-01  5.24801037e-11  8.87631472e-02 
 5.74403112e-11  6.70963657e-01  5.74403112e-11  1.99424872e+00  5.74403112e-11  7.01759686e-01  5.74403112e-11  1.03843358e-01 
 6.73607261e-11  5.55383103e-01  6.73607261e-11  2.55872073e+00  6.73607261e-11  8.92493581e-01  6.73607261e-11  1.39009879e-01 
 8.72015559e-11  1.48658314e-01  8.72015559e-11  3.04009927e+00  8.72015559e-11  1.14538078e+00  8.72015559e-11  2.34845301e-01 
 1.25111377e-10 -1.64562829e-02  1.25111377e-10  3.21149573e+00  1.25111377e-10  1.20134127e+00  1.25111377e-10  7.18032345e-01 
 1.62555688e-10  1.65047659e-02  1.62555688e-10  3.18943120e+00  1.62555688e-10  1.18729311e+00  1.62555688e-10  1.93331278e+00 
 2.00000000e-10 -1.44939355e-02  2.00000000e-10  3.00376087e+00  2.00000000e-10  1.20821964e+00  2.00000000e-10  2.87991159e+00 
 2.05000000e-10 -2.72881198e-03  2.05000000e-10  2.94378716e+00  2.05000000e-10  1.20502620e+00  2.05000000e-10  2.92984278e+00 
 2.15000000e-10  1.62172123e-03  2.15000000e-10  2.76352377e+00  2.15000000e-10  1.19950036e+00  2.15000000e-10  3.00574594e+00 
 2.35000000e-10 -1.63433726e-03  2.35000000e-10  1.90178093e+00  2.35000000e-10  1.19536236e+00  2.35000000e-10  3.07521084e+00 
 2.75000000e-10  1.54113508e-03  2.75000000e-10  2.30501915e-01  2.75000000e-10  1.19976751e+00  2.75000000e-10  3.08877574e+00 
 3.20849274e-10 -1.27128533e-03  3.20849274e-10 -1.40256142e-03  3.20849274e-10  1.20009253e+00  3.20849274e-10  3.14893870e+00 
 3.63589006e-10  1.07698824e-03  3.63589006e-10  3.34589816e-02  3.63589006e-10  1.19983425e+00  3.63589006e-10  3.23693709e+00 
 4.13589006e-10 -9.42323053e-04  4.13589006e-10 -1.54548953e-02  4.13589006e-10  1.20017223e+00  4.13589006e-10  3.26799462e+00 
 4.63589006e-10  8.33464363e-04  4.63589006e-10  1.26371748e-02  4.63589006e-10  1.19983719e+00  4.63589006e-10  3.28125548e+00 
 5.13589006e-10 -7.39519030e-04  5.13589006e-10 -8.43350195e-03  5.13589006e-10  1.20014238e+00  5.13589006e-10  3.28932769e+00 
 5.63589006e-10  6.60125370e-04  5.63589006e-10  6.90283182e-03  5.63589006e-10  1.19987945e+00  5.63589006e-10  3.29403062e+00 
 6.13589006e-10 -5.89958271e-04  6.13589006e-10 -5.05545728e-03  6.13589006e-10  1.20009796e+00  6.13589006e-10  3.29646859e+00 
 6.63589006e-10  5.29183628e-04  6.63589006e-10  4.18636268e-03  6.63589006e-10  1.19992191e+00  6.63589006e-10  3.29812821e+00 
 7.13589006e-10 -4.74754447e-04  7.13589006e-10 -3.30826080e-03  7.13589006e-10  1.20006014e+00  7.13589006e-10  3.29881271e+00 
 7.63589006e-10  4.26990473e-04  7.63589006e-10  2.80869600e-03  7.63589006e-10  1.19995448e+00  7.63589006e-10  3.29942109e+00 
 8.13589006e-10 -3.84137841e-04  8.13589006e-10 -2.35421582e-03  8.13589006e-10  1.20003304e+00  8.13589006e-10  3.29959753e+00 
 8.63589006e-10  3.45778906e-04  8.63589006e-10  2.05600078e-03  8.63589006e-10  1.19997663e+00  8.63589006e-10  3.29981803e+00 
 9.13589006e-10 -3.11416173e-04  9.13589006e-10 -1.79803190e-03  9.13589006e-10  1.20001539e+00  9.13589006e-10  3.29987196e+00 
 9.63589006e-10  2.80638372e-04  9.63589006e-10  1.61058909e-03  9.63589006e-10  1.19999049e+00  9.63589006e-10  3.29993013e+00 
 1.01358901e-09 -2.52903743e-04  1.01358901e-09 -1.45086236e-03  1.01358901e-09  1.20000474e+00  1.01358901e-09  3.29997546e+00 
 1.06358901e-09  2.28082766e-04  1.06358901e-09  1.32591405e-03  1.06358901e-09  1.19999853e+00  1.06358901e-09  3.29995415e+00 
 1.11358901e-09 -2.05609769e-04  1.11358901e-09 -1.21907147e-03  1.11358901e-09  1.19999884e+00  1.11358901e-09  3.30001995e+00 
 1.16358901e-09  1.85533024e-04  1.16358901e-09  1.13114727e-03  1.16358901e-09  1.20000275e+00  1.16358901e-09  3.29995255e+00 
 1.21358901e-09 -1.67277622e-04  1.21358901e-09 -1.05511008e-03  1.21358901e-09  1.19999596e+00  1.21358901e-09  3.30004266e+00 
 1.26358901e-09  1.50976796e-04  1.26358901e-09  9.90506974e-04  1.26358901e-09  1.20000460e+00  1.26358901e-09  3.29994483e+00 
 1.31358901e-09 -1.36158832e-04  1.31358901e-09 -9.33644861e-04  1.31358901e-09  1.19999492e+00  1.31358901e-09  3.30005635e+00 
 1.36358901e-09  1.22941976e-04  1.36358901e-09  8.84357048e-04  1.36358901e-09  1.20000504e+00  1.36358901e-09  3.29993691e+00 
 1.41358901e-09 -1.10862192e-04  1.41358901e-09 -8.40483094e-04  1.41358901e-09  1.19999493e+00  1.41358901e-09  3.30006558e+00 
 1.46358901e-09  1.00140170e-04  1.46358901e-09  8.01814634e-04  1.46358901e-09  1.20000472e+00  1.46358901e-09  3.29993020e+00 
 1.51358901e-09 -9.02834080e-05  1.51358901e-09 -7.67063620e-04  1.51358901e-09  1.19999549e+00  1.51358901e-09  3.30007220e+00 
 1.56358901e-09  8.15837527e-05  1.56358901e-09  7.36043997e-04  1.56358901e-09  1.20000400e+00  1.56358901e-09  3.29992490e+00 
 1.61358901e-09 -7.35340374e-05  1.61358901e-09 -7.07941234e-04  1.61358901e-09  1.19999630e+00  1.61358901e-09  3.30007706e+00 
 1.66358901e-09  6.64761574e-05  1.66358901e-09  6.82591902e-04  1.66358901e-09  1.20000314e+00  1.66358901e-09  3.29992086e+00 
 1.71358901e-09 -5.98965899e-05  1.71358901e-09 -6.59464472e-04  1.71358901e-09  1.19999719e+00  1.71358901e-09  3.30008061e+00 
 1.76358901e-09  5.41729042e-05  1.76358901e-09  6.38409673e-04  1.76358901e-09  1.20000227e+00  1.76358901e-09  3.29991789e+00 
 1.81358901e-09 -4.87900821e-05  1.81358901e-09 -6.19078375e-04  1.81358901e-09  1.19999804e+00  1.81358901e-09  3.30008317e+00 
 1.86358901e-09  4.41514468e-05  1.86358901e-09  6.01329226e-04  1.86358901e-09  1.20000144e+00  1.86358901e-09  3.29991577e+00 
 1.91358901e-09 -3.97431958e-05  1.91358901e-09 -5.84937081e-04  1.91358901e-09  1.19999883e+00  1.91358901e-09  3.30008494e+00 
 1.96358901e-09  3.59874742e-05  1.96358901e-09  5.69765188e-04  1.96358901e-09  1.20000071e+00  1.96358901e-09  3.29991434e+00 
 2.01358901e-09 -3.23730819e-05  2.01358901e-09 -5.55675671e-04  2.01358901e-09  1.19999952e+00  2.01358901e-09  3.30008609e+00 
 2.06358901e-09  2.93360833e-05  2.06358901e-09  5.42534940e-04  2.06358901e-09  1.20000007e+00  2.06358901e-09  3.29991346e+00 
 2.11358901e-09 -2.63684671e-05  2.11358901e-09 -5.30267875e-04  2.11358901e-09  1.20000010e+00  2.11358901e-09  3.30008674e+00 
 2.16358901e-09  2.39167087e-05  2.16358901e-09  5.18743603e-04  2.16358901e-09  1.19999953e+00  2.16358901e-09  3.29991304e+00 
 2.21358901e-09 -2.14761040e-05  2.21358901e-09 -5.07932647e-04  2.21358901e-09  1.20000060e+00  2.21358901e-09  3.30008698e+00 
 2.26358901e-09  1.95009986e-05  2.26358901e-09  4.97706880e-04  2.26358901e-09  1.19999908e+00  2.26358901e-09  3.29991298e+00 
 2.31358901e-09 -1.74898541e-05  2.31358901e-09 -4.88070147e-04  2.31358901e-09  1.20000101e+00  2.31358901e-09  3.30008689e+00 
 2.36358901e-09  1.59030251e-05  2.36358901e-09  4.78897291e-04  2.36358901e-09  1.19999871e+00  2.36358901e-09  3.29991321e+00 
 2.41358901e-09 -1.42418651e-05  2.41358901e-09 -4.70216402e-04  2.41358901e-09  1.20000134e+00  2.41358901e-09  3.30008654e+00 
 2.46358901e-09  1.29713589e-05  2.46358901e-09  4.61905588e-04  2.46358901e-09  1.19999841e+00  2.46358901e-09  3.29991368e+00 
 2.51358901e-09 -1.15954245e-05  2.51358901e-09 -4.54010385e-04  2.51358901e-09  1.20000161e+00  2.51358901e-09  3.30008597e+00 
 2.56358901e-09  1.05826433e-05  2.56358901e-09  4.46412469e-04  2.56358901e-09  1.19999817e+00  2.56358901e-09  3.29991435e+00 
 2.61358901e-09 -9.43916108e-06  2.61358901e-09 -4.39169678e-04  2.61358901e-09  1.20000182e+00  2.61358901e-09  3.30008522e+00 
 2.66358901e-09  8.63637404e-06  2.66358901e-09  4.32167528e-04  2.66358901e-09  1.19999798e+00  2.66358901e-09  3.29991517e+00 
 2.71358901e-09 -7.68233508e-06  2.71358901e-09 -4.25472236e-04  2.71358901e-09  1.20000199e+00  2.71358901e-09  3.30008432e+00 
 2.76358901e-09  7.05065742e-06  2.76358901e-09  4.18973394e-04  2.76358901e-09  1.19999784e+00  2.76358901e-09  3.29991613e+00 
 2.81358901e-09 -6.25100893e-06  2.81358901e-09 -4.12742592e-04  2.81358901e-09  1.20000212e+00  2.81358901e-09  3.30008331e+00 
 2.86358901e-09  5.75875891e-06  2.86358901e-09  4.06673693e-04  2.86358901e-09  1.19999772e+00  2.86358901e-09  3.29991720e+00 
 2.91358901e-09 -5.08493173e-06  2.91358901e-09 -4.00841350e-04  2.91358901e-09  1.20000222e+00  2.91358901e-09  3.30008221e+00 
 2.96358901e-09  4.70629433e-06  2.96358901e-09  3.95143849e-04  2.96358901e-09  1.19999764e+00  2.96358901e-09  3.29991835e+00 
 3.01358901e-09 -4.13500333e-06  3.01358901e-09 -3.89657135e-04  3.01358901e-09  1.20000230e+00  3.01358901e-09  3.30008102e+00 
 3.06358901e-09  3.84894266e-06  3.06358901e-09  3.84284023e-04  3.06358901e-09  1.19999757e+00  3.06358901e-09  3.29991957e+00 
 3.11358901e-09 -3.36120945e-06  3.11358901e-09 -3.79100396e-04  3.11358901e-09  1.20000235e+00  3.11358901e-09  3.30007977e+00 
 3.16358901e-09  3.15058335e-06  3.16358901e-09  3.74013672e-04  3.16358901e-09  1.19999753e+00  3.16358901e-09  3.29992085e+00 
 3.21358901e-09 -2.73093976e-06  3.21358901e-09 -3.69098637e-04  3.21358901e-09  1.20000239e+00  3.21358901e-09  3.30007847e+00 
 3.26358901e-09  2.58177876e-06  3.26358901e-09  3.64267345e-04  3.26358901e-09  1.19999750e+00  3.26358901e-09  3.29992217e+00 
 3.31358901e-09 -2.21761777e-06  3.31358901e-09 -3.59592709e-04  3.31358901e-09  1.20000241e+00  3.31358901e-09  3.30007713e+00 
 3.36358901e-09  2.11853770e-06  3.36358901e-09  3.54991424e-04  3.36358901e-09  1.19999748e+00  3.36358901e-09  3.29992353e+00 
 3.41358901e-09 -1.79958436e-06  3.41358901e-09 -3.50533952e-04  3.41358901e-09  1.20000242e+00  3.41358901e-09  3.30007575e+00 
 3.46358901e-09  1.74130787e-06  3.46358901e-09  3.46141602e-04  3.46358901e-09  1.19999748e+00  3.46358901e-09  3.29992492e+00 
 3.51358901e-09 -1.45918808e-06  3.51358901e-09 -3.41881965e-04  3.51358901e-09  1.20000242e+00  3.51358901e-09  3.30007435e+00 
 3.56358901e-09  1.43415476e-06  3.56358901e-09  3.37680915e-04  3.56358901e-09  1.19999748e+00  3.56358901e-09  3.29992633e+00 
 3.61358901e-09 -1.18204374e-06  3.61358901e-09 -3.33602876e-04  3.61358901e-09  1.20000242e+00  3.61358901e-09  3.30007294e+00 
 3.66358901e-09  1.18409246e-06  3.66358901e-09  3.29578216e-04  3.66358901e-09  1.19999749e+00  3.66358901e-09  3.29992775e+00 
 3.71358901e-09 -9.56428298e-07  3.71358901e-09 -3.25667991e-04  3.71358901e-09  1.20000241e+00  3.71358901e-09  3.30007151e+00 
 3.76358901e-09  9.80538222e-07  3.76358901e-09  3.21806980e-04  3.76358901e-09  1.19999750e+00  3.76358901e-09  3.29992919e+00 
 3.81358901e-09 -7.72788249e-07  3.81358901e-09 -3.18052746e-04  3.81358901e-09  1.20000239e+00  3.81358901e-09  3.30007007e+00 
 3.86358901e-09  8.14867944e-07  3.86358901e-09  3.14344377e-04  3.86358901e-09  1.19999752e+00  3.86358901e-09  3.29993063e+00 
 3.91358901e-09 -6.23338423e-07  3.91358901e-09 -3.10735881e-04  3.91358901e-09  1.20000238e+00  3.91358901e-09  3.30006863e+00 
 3.96358901e-09  6.80053849e-07  3.96358901e-09  3.07170544e-04  3.96358901e-09  1.19999754e+00  3.96358901e-09  3.29993207e+00 
 4.01358901e-09 -5.01734764e-07  4.01358901e-09 -3.03698800e-04  4.01358901e-09  1.20000235e+00  4.01358901e-09  3.30006718e+00 
 4.06358901e-09  5.70369148e-07  4.06358901e-09  3.00268016e-04  4.06358901e-09  1.19999756e+00  4.06358901e-09  3.29993352e+00 
 4.11358901e-09 -4.02807747e-07  4.11358901e-09 -2.96925070e-04  4.11358901e-09  1.20000233e+00  4.11358901e-09  3.30006574e+00 
 4.16358901e-09  4.81147380e-07  4.16358901e-09  2.93621281e-04  4.16358901e-09  1.19999758e+00  4.16358901e-09  3.29993496e+00 
 4.21358901e-09 -3.22345089e-07  4.21358901e-09 -2.90400020e-04  4.21358901e-09  1.20000231e+00  4.21358901e-09  3.30006430e+00 
 4.26358901e-09  4.08586230e-07  4.26358901e-09  2.87216429e-04  4.26358901e-09  1.19999761e+00  4.26358901e-09  3.29993639e+00 
 4.31358901e-09 -2.56914588e-07  4.31358901e-09 -2.84110436e-04  4.31358901e-09  1.20000228e+00  4.31358901e-09  3.30006287e+00 
 4.36358901e-09  3.49587590e-07  4.36358901e-09  2.81040875e-04  4.36358901e-09  1.19999764e+00  4.36358901e-09  3.29993782e+00 
 4.41358901e-09 -2.03719806e-07  4.41358901e-09 -2.78044313e-04  4.41358901e-09  1.20000225e+00  4.41358901e-09  3.30006145e+00 
 4.46358901e-09  3.01627305e-07  4.46358901e-09  2.75083143e-04  4.46358901e-09  1.19999766e+00  4.46358901e-09  3.29993924e+00 
 4.51358901e-09 -1.60482402e-07  4.51358901e-09 -2.72190663e-04  4.51358901e-09  1.20000222e+00  4.51358901e-09  3.30006003e+00 
 4.56358901e-09  2.62648917e-07  4.56358901e-09  2.69332693e-04  4.56358901e-09  1.19999769e+00  4.56358901e-09  3.29994065e+00 
 4.61358901e-09 -1.25346249e-07  4.61358901e-09 -2.66539363e-04  4.61358901e-09  1.20000220e+00  4.61358901e-09  3.30005863e+00 
 4.66358901e-09  2.30977091e-07  4.66358901e-09  2.63779785e-04  4.66358901e-09  1.19999772e+00  4.66358901e-09  3.29994205e+00 
 4.71358901e-09 -9.67992681e-08  4.71358901e-09 -2.61081027e-04  4.71358901e-09  1.20000217e+00  4.71358901e-09  3.30005724e+00 
 4.76358901e-09  2.05247125e-07  4.76358901e-09  2.58415366e-04  4.76358901e-09  1.19999775e+00  4.76358901e-09  3.29994343e+00 
 4.81358901e-09 -7.36098005e-08  4.81358901e-09 -2.55806914e-04  4.81358901e-09  1.20000214e+00  4.81358901e-09  3.30005586e+00 
 4.86358901e-09  1.84347395e-07  4.86358901e-09  2.53230986e-04  4.86358901e-09  1.19999778e+00  4.86358901e-09  3.29994480e+00 
 4.91358901e-09 -5.47746121e-08  4.91358901e-09 -2.50708846e-04  4.91358901e-09  1.20000211e+00  4.91358901e-09  3.30005450e+00 
 4.96358901e-09  1.67372516e-07  4.96358901e-09  2.48218722e-04  4.96358901e-09  1.19999781e+00  4.96358901e-09  3.29994616e+00 
 5.01358901e-09 -3.94766503e-08  5.01358901e-09 -2.45779142e-04  5.01358901e-09  1.20000208e+00  5.01358901e-09  3.30005315e+00 
 5.06358901e-09  1.53585154e-07  5.06358901e-09  2.43371127e-04  5.06358901e-09  1.19999783e+00  5.06358901e-09  3.29994750e+00 
 5.11358901e-09 -2.70505721e-08  5.11358901e-09 -2.41010571e-04  5.11358901e-09  1.20000205e+00  5.11358901e-09  3.30005182e+00 
 5.16358901e-09  1.42384934e-07  5.16358901e-09  2.38681173e-04  5.16358901e-09  1.19999786e+00  5.16358901e-09  3.29994882e+00 
 5.21358901e-09 -1.69546382e-08  5.21358901e-09 -2.36396302e-04  5.21358901e-09  1.20000203e+00  5.21358901e-09  3.30005050e+00 
 5.26358901e-09  1.33283018e-07  5.26358901e-09  2.34142221e-04  5.26358901e-09  1.19999789e+00  5.26358901e-09  3.29995013e+00 
 5.31358901e-09 -8.74779434e-09  5.31358901e-09 -2.31929873e-04  5.31358901e-09  1.20000200e+00  5.31358901e-09  3.30004920e+00 
 5.36358901e-09  1.25881489e-07  5.36358901e-09  2.29747981e-04  5.36358901e-09  1.19999792e+00  5.36358901e-09  3.29995142e+00 
 5.41358901e-09 -2.07106369e-09  5.41358901e-09 -2.27605159e-04  5.41358901e-09  1.20000197e+00  5.41358901e-09  3.30004792e+00 
 5.46358901e-09  1.19856501e-07  5.46358901e-09  2.25492485e-04  5.46358901e-09  1.19999795e+00  5.46358901e-09  3.29995270e+00 
 5.51358901e-09  3.36769904e-09  5.51358901e-09 -2.23416345e-04  5.51358901e-09  1.20000194e+00  5.51358901e-09  3.30004665e+00 
 5.56358901e-09  1.14944534e-07  5.56358901e-09  2.21370068e-04  5.56358901e-09  1.19999797e+00  5.56358901e-09  3.29995396e+00 
 5.61358901e-09  7.80614972e-09  5.61358901e-09 -2.19357903e-04  5.61358901e-09  1.20000192e+00  5.61358901e-09  3.30004541e+00 
 5.66358901e-09  1.10931243e-07  5.66358901e-09  2.17375339e-04  5.66358901e-09  1.19999800e+00  5.66358901e-09  3.29995519e+00 
 5.71358901e-09  1.14376006e-08  5.71358901e-09 -2.15424575e-04  5.71358901e-09  1.20000189e+00  5.71358901e-09  3.30004418e+00 
