 5.00000000e-13  6.30575002e-01  5.00000000e-13  1.36680352e+00 
 5.26823338e-13  6.31428674e-01  5.26823338e-13  1.32479397e+00 
 5.80470015e-13  6.34880610e-01  5.80470015e-13  1.25984049e+00 
 6.87763369e-13  6.40926327e-01  6.87763369e-13  1.25650656e+00 
 9.02350077e-13  6.47364023e-01  9.02350077e-13  1.48446369e+00 
 1.24462063e-12  6.55582111e-01  1.24462063e-12  1.83045463e+00 
 1.71021409e-12  6.64419210e-01  1.71021409e-12  2.01380826e+00 
 2.50088052e-12  6.76040743e-01  2.50088052e-12  2.07690394e+00 
 4.08221338e-12  6.83422925e-01  4.08221338e-12  2.09585696e+00 
 7.24487910e-12  6.45632216e-01  7.24487910e-12  1.95582302e+00 
 1.29203989e-11  4.48931399e-01  1.29203989e-11  1.51518415e+00 
 2.09795486e-11  1.26008387e-01  2.09795486e-11  8.33783739e-01 
 3.48871145e-11 -1.09854540e-02  3.48871145e-11  1.92191784e-01 
 5.00000000e-11  1.64311492e-02  5.00000000e-11  4.95993774e-02 
 5.27815132e-11  6.96360654e-03  5.27815132e-11  4.68881536e-02 
 5.83445396e-11  9.52114280e-05  5.83445396e-11  3.94082984e-02 
 6.94705923e-11  1.67171352e-03  6.94705923e-11  2.48314612e-02 
 9.17226978e-11 -3.17384053e-04  9.17226978e-11  7.83848854e-03 
 1.24853531e-10  4.07703489e-04  1.24853531e-10  1.02770944e-03 
 1.62426766e-10 -5.08194098e-04  1.62426766e-10  1.32520747e-03 
 2.00000000e-10  8.94201042e-04  2.00000000e-10  1.77165706e-03 
 2.05000000e-10  1.32061122e-04  2.05000000e-10  2.07714398e-03 
 2.15000000e-10 -6.40718397e-04  2.15000000e-10  2.83465518e-03 
 2.35000000e-10  4.96499261e-05  2.35000000e-10  2.91954022e-04 
 2.70691512e-10  1.28507998e-04  2.70691512e-10 -1.88245361e-03 
 3.07288087e-10 -9.69609750e-05  3.07288087e-10  4.04110284e-04 
 3.57288087e-10  8.67883807e-05  3.57288087e-10  1.14210749e-04 
 4.07288087e-10 -7.38158183e-05  4.07288087e-10  2.01786217e-04 
 4.57288087e-10  6.39254621e-05  4.57288087e-10 -1.49369845e-05 
 5.07288087e-10 -5.45745865e-05  5.07288087e-10  8.32007456e-05 
 5.57288087e-10  4.73188361e-05  5.57288087e-10 -2.24720970e-05 
 6.07288087e-10 -4.06604383e-05  6.07288087e-10  2.92847271e-05 
 6.57288087e-10  3.54489658e-05  6.57288087e-10 -4.57769078e-06 
 7.07288087e-10 -3.06131097e-05  7.07288087e-10 -5.86299677e-07 
 7.57288087e-10  2.68185895e-05  7.57288087e-10  1.36221433e-05 
 8.07288087e-10 -2.32168874e-05  8.07288087e-10 -1.96986860e-05 
 8.57288087e-10  2.04082571e-05  8.57288087e-10  2.77621095e-05 
 9.07288087e-10 -1.76683932e-05  9.07288087e-10 -3.25826768e-05 
 9.57288087e-10  1.55655329e-05  9.57288087e-10  3.78519898e-05 
 1.00728809e-09 -1.34482174e-05  1.00728809e-09 -4.12352507e-05 
 1.05728809e-09  1.18651102e-05  1.05728809e-09  4.46541490e-05 
 1.10728809e-09 -1.02099111e-05  1.10728809e-09 -4.68242451e-05 
 1.15728809e-09  9.01791482e-06  1.15728809e-09  4.89313458e-05 
 1.20728809e-09 -7.71240464e-06  1.20728809e-09 -5.01562523e-05 
 1.25728809e-09  6.81906806e-06  1.25728809e-09  5.13132549e-05 
 1.30728809e-09 -5.78152141e-06  1.30728809e-09 -5.18129828e-05 
 1.35728809e-09  5.11827513e-06  1.35728809e-09  5.22874078e-05 
 1.40728809e-09 -4.28809204e-06  1.40728809e-09 -5.22793088e-05 
 1.45728809e-09  3.80319539e-06  1.45728809e-09  5.22491211e-05 
 1.50728809e-09 -3.13358123e-06  1.50728809e-09 -5.18590112e-05 
 1.55728809e-09  2.78755277e-06  1.55728809e-09  5.14751694e-05 
 1.60728809e-09 -2.24296455e-06  1.60728809e-09 -5.08164757e-05 
 1.65728809e-09  2.00508175e-06  1.65728809e-09  5.01854963e-05 
 1.70728809e-09 -1.55793922e-06  1.70728809e-09 -4.93423123e-05 
 1.75728809e-09  1.40429969e-06  1.75728809e-09  4.85429376e-05 
 1.80728809e-09 -1.03311867e-06  1.80728809e-09 -4.75779275e-05 
 1.85728809e-09  9.45064929e-07  1.85728809e-09  4.66682436e-05 
 1.90728809e-09 -6.33061984e-07  1.90728809e-09 -4.56276538e-05 
 1.95728809e-09  5.96002851e-07  1.95728809e-09  4.46502086e-05 
 2.00728809e-09 -3.30046073e-07  2.00728809e-09 -4.35678058e-05 
 2.05728809e-09  3.32560984e-07  2.05728809e-09  4.25534992e-05 
 2.10728809e-09 -1.02369012e-07  2.10728809e-09 -4.14536467e-05 
 2.15728809e-09  1.35518631e-07  2.15728809e-09  4.04246883e-05 
